Campaign_ID,Customer_ID,Source,Medium,New_Users
17,CUST0892,Google,Direct,0
21,CUST0132,Instagram,Organic,1
4,CUST2299,Google,Paid,0
46,CUST4931,Google,Email,1
52,CUST4478,Google,Direct,0
8,CUST4782,Facebook,Social,0
2,CUST2000,Google,Direct,0
52,CUST3545,Facebook,Referral,0
60,CUST0164,YouTube,Referral,1
56,CUST2906,Instagram,Email,1
60,CUST2520,YouTube,Social,1
23,CUST4310,Facebook,Organic,1
48,CUST0858,YouTube,Referral,0
23,CUST3671,Instagram,Referral,0
4,CUST0246,Facebook,Referral,1
57,CUST3961,Facebook,Referral,1
11,CUST1056,Google,Organic,0
42,CUST3082,Google,Direct,0
40,CUST2070,Instagram,Organic,0
16,CUST2404,Instagram,Referral,0
48,CUST2282,Google,Direct,0
34,CUST3856,Google,Organic,1
28,CUST4842,Google,Direct,0
36,CUST4955,Facebook,Paid,1
37,CUST1541,Facebook,Organic,1
39,CUST1587,Facebook,Email,0
6,CUST0551,YouTube,Organic,0
47,CUST1828,Google,Direct,0
11,CUST3827,Google,Organic,0
1,CUST4498,Instagram,Social,0
19,CUST1699,Google,Referral,1
15,CUST2145,Google,Direct,1
44,CUST2723,Google,Social,1
43,CUST4092,YouTube,Social,1
4,CUST2160,Google,Organic,1
30,CUST2273,Google,Email,1
21,CUST1525,Google,Direct,1
58,CUST3238,Facebook,Organic,1
28,CUST1850,Facebook,Paid,0
24,CUST2526,Instagram,Email,1
53,CUST0125,Google,Paid,0
36,CUST2087,YouTube,Social,0
32,CUST0846,YouTube,Social,0
30,CUST0341,Google,Email,1
20,CUST4763,Instagram,Email,0
9,CUST1154,Google,Direct,0
9,CUST2170,Google,Paid,0
9,CUST3038,Google,Direct,1
4,CUST3577,Google,Direct,0
30,CUST2910,Instagram,Organic,0
57,CUST2018,Facebook,Referral,1
57,CUST3536,Instagram,Email,1
17,CUST3863,Instagram,Email,0
10,CUST3195,YouTube,Organic,0
53,CUST1630,Google,Direct,1
7,CUST2836,Instagram,Organic,1
45,CUST2366,Instagram,Email,1
43,CUST4876,Facebook,Referral,1
27,CUST2973,YouTube,Email,1
56,CUST0428,Google,Social,0
16,CUST4721,Google,Referral,0
35,CUST4146,Facebook,Organic,0
46,CUST2544,Google,Direct,0
39,CUST3019,YouTube,Email,0
16,CUST1544,Instagram,Organic,0
15,CUST3427,Instagram,Paid,0
20,CUST1296,Facebook,Email,0
29,CUST2094,Google,Organic,0
50,CUST3673,Facebook,Email,0
22,CUST2623,Google,Direct,0
6,CUST2752,Facebook,Paid,1
13,CUST1441,YouTube,Email,1
42,CUST3079,YouTube,Social,0
58,CUST0344,Facebook,Referral,0
30,CUST1656,Facebook,Paid,0
47,CUST4604,Google,Social,0
26,CUST4730,Facebook,Paid,1
21,CUST3372,Google,Direct,0
44,CUST4040,Google,Direct,0
56,CUST0435,Facebook,Paid,0
15,CUST2843,Instagram,Social,1
42,CUST3995,Google,Direct,0
10,CUST4344,YouTube,Social,0
20,CUST2417,Google,Direct,1
35,CUST1356,Google,Direct,0
57,CUST3948,Facebook,Referral,1
18,CUST3706,Google,Social,1
42,CUST2349,YouTube,Paid,1
46,CUST4817,Google,Direct,0
26,CUST2164,Instagram,Referral,0
39,CUST1633,YouTube,Referral,1
8,CUST2458,Instagram,Referral,1
25,CUST4668,Instagram,Social,0
27,CUST3485,YouTube,Referral,1
11,CUST3582,Instagram,Organic,0
20,CUST1042,YouTube,Referral,0
39,CUST0476,Facebook,Email,1
39,CUST2488,Facebook,Organic,1
3,CUST4870,Google,Social,0
3,CUST2219,YouTube,Social,0
44,CUST4064,Facebook,Social,1
38,CUST3607,Facebook,Email,1
38,CUST1686,YouTube,Email,1
28,CUST2476,Facebook,Paid,1
32,CUST4330,Facebook,Email,1
60,CUST4084,Instagram,Social,1
23,CUST1562,Google,Referral,1
9,CUST1244,Instagram,Paid,1
31,CUST3979,Facebook,Organic,0
56,CUST0994,Google,Email,0
51,CUST1057,Instagram,Email,1
42,CUST2163,Google,Social,0
45,CUST0400,Google,Email,1
45,CUST1047,Google,Email,1
31,CUST1025,Google,Social,0
37,CUST0788,Google,Direct,0
20,CUST2741,Facebook,Social,1
7,CUST2210,Facebook,Social,0
57,CUST1641,Google,Direct,0
23,CUST3304,Google,Referral,0
47,CUST1682,Google,Direct,0
28,CUST0615,Instagram,Paid,0
57,CUST1381,Google,Organic,1
20,CUST2789,Google,Direct,0
20,CUST1859,Google,Organic,0
48,CUST3506,YouTube,Email,0
32,CUST3994,Instagram,Social,0
33,CUST4138,Google,Direct,1
15,CUST3304,Facebook,Social,0
37,CUST1998,Instagram,Organic,1
16,CUST1126,Google,Paid,1
20,CUST2357,YouTube,Referral,1
31,CUST4817,YouTube,Paid,1
13,CUST0679,YouTube,Paid,0
16,CUST3257,Instagram,Referral,0
9,CUST0452,Google,Organic,1
7,CUST4022,Instagram,Paid,1
38,CUST4281,YouTube,Paid,1
6,CUST3137,Instagram,Social,1
55,CUST4024,Instagram,Social,0
2,CUST1213,YouTube,Referral,1
7,CUST0396,Google,Direct,1
52,CUST1990,Google,Direct,0
52,CUST4104,Google,Paid,0
51,CUST3353,YouTube,Social,0
18,CUST4400,Instagram,Social,0
17,CUST0294,YouTube,Organic,1
15,CUST3368,YouTube,Organic,0
51,CUST4271,Google,Direct,1
20,CUST1602,Google,Email,0
48,CUST4507,Instagram,Referral,1
25,CUST3449,Instagram,Paid,0
27,CUST0453,YouTube,Referral,1
36,CUST0264,Google,Direct,0
14,CUST2762,Google,Organic,1
55,CUST4449,Google,Direct,0
16,CUST1228,Google,Direct,0
4,CUST0868,Facebook,Referral,1
32,CUST4467,Google,Direct,1
14,CUST0151,Google,Direct,0
6,CUST4115,Instagram,Paid,0
57,CUST3319,Instagram,Social,0
24,CUST2106,Google,Referral,0
41,CUST1326,Instagram,Referral,1
16,CUST1396,YouTube,Paid,0
43,CUST1569,YouTube,Referral,1
42,CUST2074,Instagram,Organic,0
24,CUST3376,Google,Email,0
56,CUST1156,YouTube,Referral,1
8,CUST3723,Instagram,Paid,1
29,CUST4442,Google,Organic,1
45,CUST1611,Google,Direct,0
29,CUST1471,Google,Paid,1
32,CUST4132,YouTube,Paid,0
2,CUST4148,Instagram,Email,0
5,CUST3565,YouTube,Paid,1
17,CUST0892,Facebook,Referral,0
41,CUST1075,YouTube,Organic,1
14,CUST3619,Instagram,Social,1
52,CUST0837,Facebook,Organic,0
43,CUST2495,YouTube,Social,1
48,CUST4215,Instagram,Social,1
54,CUST0837,Google,Direct,0
59,CUST2135,Google,Paid,0
54,CUST3636,YouTube,Email,0
10,CUST4601,YouTube,Social,1
59,CUST4248,Google,Referral,0
42,CUST3365,Facebook,Organic,0
20,CUST4461,Google,Social,1
59,CUST1799,YouTube,Email,1
6,CUST0899,Google,Direct,0
30,CUST0186,Google,Direct,0
19,CUST3875,Instagram,Paid,0
57,CUST3708,Instagram,Paid,0
25,CUST0216,Facebook,Organic,1
8,CUST0949,Google,Direct,1
41,CUST2574,Facebook,Referral,0
42,CUST0886,Google,Direct,1
39,CUST1228,Google,Paid,0
54,CUST1674,Google,Organic,0
49,CUST0715,Google,Social,1
6,CUST0324,Google,Organic,1
36,CUST0097,Google,Social,1
21,CUST0538,Google,Direct,1
41,CUST1009,Facebook,Social,1
39,CUST2525,YouTube,Referral,0
30,CUST0495,Google,Referral,0
58,CUST0581,Instagram,Social,1
35,CUST0216,Google,Paid,0
50,CUST4099,Google,Direct,0
18,CUST1069,Instagram,Paid,1
7,CUST3877,Facebook,Paid,1
59,CUST4122,Google,Paid,1
4,CUST2165,Google,Direct,0
39,CUST3057,Google,Email,1
4,CUST3985,Facebook,Email,0
24,CUST4075,Facebook,Email,0
24,CUST0072,YouTube,Organic,0
34,CUST1045,Facebook,Email,0
41,CUST2401,Google,Referral,0
58,CUST3972,Instagram,Organic,0
14,CUST2758,Google,Paid,1
32,CUST0923,Google,Paid,0
6,CUST4337,Google,Paid,1
35,CUST4586,Instagram,Paid,0
47,CUST2660,Google,Direct,1
39,CUST2349,Facebook,Referral,0
50,CUST4678,Facebook,Organic,0
43,CUST4399,Facebook,Email,0
50,CUST2450,Instagram,Organic,0
15,CUST1671,YouTube,Social,0
35,CUST0283,YouTube,Referral,1
4,CUST0549,YouTube,Email,0
48,CUST4055,Google,Direct,0
4,CUST4541,Instagram,Social,1
4,CUST2629,Facebook,Paid,1
4,CUST4474,YouTube,Email,1
45,CUST4987,Google,Social,1
20,CUST0334,Instagram,Paid,0
57,CUST1580,Instagram,Email,1
45,CUST0299,Facebook,Referral,0
56,CUST3863,Instagram,Referral,1
38,CUST4992,Facebook,Referral,1
43,CUST4896,Instagram,Referral,1
42,CUST2872,YouTube,Referral,0
43,CUST1352,Google,Direct,0
5,CUST3015,Facebook,Social,1
4,CUST1234,Google,Social,1
39,CUST3000,YouTube,Paid,0
7,CUST2401,YouTube,Social,0
24,CUST2054,YouTube,Organic,1
6,CUST4444,Google,Paid,1
32,CUST4339,Facebook,Organic,0
33,CUST0219,YouTube,Organic,0
22,CUST2457,Facebook,Paid,1
23,CUST0460,Google,Direct,0
4,CUST2204,Facebook,Organic,1
57,CUST3554,Google,Referral,1
39,CUST2688,Google,Direct,1
16,CUST4047,Google,Direct,0
9,CUST2771,Google,Direct,1
59,CUST2199,Google,Direct,0
32,CUST0179,Instagram,Organic,0
34,CUST2296,Google,Organic,0
3,CUST1051,Google,Referral,0
54,CUST4397,Google,Direct,0
33,CUST3576,YouTube,Email,0
33,CUST0534,Google,Direct,0
20,CUST3197,Google,Organic,1
19,CUST3886,Google,Direct,0
30,CUST3811,Facebook,Social,1
22,CUST0776,Google,Organic,0
13,CUST1474,Instagram,Paid,1
5,CUST0382,YouTube,Paid,1
2,CUST3229,YouTube,Paid,1
6,CUST1045,YouTube,Email,0
59,CUST2986,Google,Email,1
51,CUST1245,YouTube,Social,0
14,CUST4069,Facebook,Email,0
20,CUST2792,Google,Direct,0
16,CUST4557,Google,Paid,0
5,CUST2975,Google,Paid,1
1,CUST2089,Instagram,Email,1
18,CUST3369,Google,Direct,0
3,CUST1135,Facebook,Organic,0
52,CUST4254,Facebook,Email,0
32,CUST0894,Google,Organic,1
9,CUST3757,Google,Direct,0
7,CUST3316,YouTube,Email,0
27,CUST1492,Google,Referral,1
41,CUST1961,Facebook,Email,0
29,CUST0526,Google,Direct,0
60,CUST1182,Facebook,Referral,0
8,CUST4207,Google,Direct,0
34,CUST1703,YouTube,Social,1
50,CUST4970,Google,Direct,0
8,CUST4321,Google,Referral,0
8,CUST1160,Instagram,Paid,0
52,CUST3727,Instagram,Paid,1
26,CUST1014,YouTube,Paid,1
26,CUST1112,Facebook,Email,1
15,CUST4763,Instagram,Organic,0
10,CUST3429,Facebook,Email,1
14,CUST0986,Facebook,Referral,0
51,CUST3000,Facebook,Social,0
39,CUST1779,Instagram,Social,0
55,CUST3962,YouTube,Organic,0
51,CUST3090,YouTube,Email,1
1,CUST3631,Google,Direct,1
10,CUST2092,Google,Referral,1
30,CUST3386,Instagram,Referral,0
47,CUST3207,Google,Direct,0
6,CUST4087,Google,Email,1
23,CUST3846,Instagram,Organic,0
4,CUST0110,YouTube,Organic,0
54,CUST3303,Facebook,Paid,0
42,CUST0821,Instagram,Social,0
41,CUST1596,Instagram,Email,1
50,CUST3889,Google,Paid,0
60,CUST3314,Google,Referral,1
39,CUST3047,Google,Paid,1
41,CUST2877,Facebook,Email,0
30,CUST4718,YouTube,Referral,0
15,CUST1212,Instagram,Social,0
53,CUST3934,Facebook,Organic,0
42,CUST1121,YouTube,Organic,0
25,CUST0823,Google,Email,1
53,CUST4911,Instagram,Paid,0
51,CUST0066,Google,Email,1
11,CUST4226,Google,Email,1
5,CUST1294,Google,Email,0
49,CUST4489,Google,Direct,1
8,CUST4995,Google,Direct,0
29,CUST3985,Google,Direct,0
23,CUST0364,Google,Direct,0
44,CUST3959,Instagram,Social,1
14,CUST0684,Google,Direct,1
59,CUST1445,Facebook,Referral,1
9,CUST1543,Facebook,Organic,1
34,CUST1000,Google,Email,0
18,CUST2204,YouTube,Referral,1
26,CUST2393,YouTube,Email,1
41,CUST0735,Google,Direct,1
55,CUST4032,YouTube,Paid,0
43,CUST3857,Facebook,Organic,1
16,CUST3868,YouTube,Referral,1
9,CUST1913,Facebook,Email,1
47,CUST1276,Google,Paid,1
44,CUST0106,Instagram,Email,0
42,CUST4967,Facebook,Email,1
32,CUST4976,Google,Social,1
47,CUST2377,Google,Email,0
10,CUST2381,Instagram,Referral,1
17,CUST1553,Instagram,Organic,1
54,CUST2931,Instagram,Organic,1
32,CUST0760,Google,Direct,1
57,CUST4524,Instagram,Paid,1
34,CUST1698,Google,Direct,1
44,CUST1942,Facebook,Referral,1
30,CUST0297,Facebook,Paid,1
30,CUST1800,Google,Email,1
40,CUST4335,Facebook,Social,0
14,CUST3806,Google,Paid,0
32,CUST4837,YouTube,Email,0
31,CUST1932,Instagram,Organic,1
54,CUST3631,Facebook,Organic,0
54,CUST1608,Google,Paid,0
48,CUST0608,Instagram,Referral,1
46,CUST2013,Instagram,Paid,0
46,CUST0381,Google,Direct,0
36,CUST2197,Google,Direct,0
53,CUST0332,Google,Social,1
32,CUST3292,Instagram,Email,1
58,CUST2750,Google,Social,0
24,CUST0324,Instagram,Organic,0
56,CUST4847,YouTube,Referral,0
48,CUST0521,YouTube,Paid,0
10,CUST1642,Facebook,Email,1
5,CUST3361,Facebook,Referral,0
6,CUST0266,Instagram,Paid,1
38,CUST3430,Facebook,Referral,0
26,CUST1675,Google,Direct,0
38,CUST2359,Google,Email,0
34,CUST1071,Google,Direct,0
50,CUST2906,YouTube,Social,0
19,CUST0228,Instagram,Social,0
48,CUST0663,YouTube,Paid,1
20,CUST1010,Facebook,Referral,0
58,CUST4132,Google,Paid,1
6,CUST0738,Facebook,Referral,1
17,CUST1496,Facebook,Organic,0
40,CUST1486,Instagram,Social,0
12,CUST4509,Google,Paid,0
20,CUST1202,Instagram,Referral,0
58,CUST3219,Instagram,Paid,0
50,CUST1655,Facebook,Organic,1
58,CUST3824,Facebook,Referral,1
19,CUST1282,Instagram,Organic,1
48,CUST4906,YouTube,Paid,0
44,CUST1304,Facebook,Paid,0
41,CUST3917,YouTube,Paid,1
29,CUST1820,Instagram,Paid,1
9,CUST4453,Instagram,Paid,1
16,CUST4866,Facebook,Email,0
6,CUST1009,Google,Organic,0
40,CUST0477,Facebook,Email,0
55,CUST1563,Google,Social,0
39,CUST2580,Google,Paid,1
51,CUST1733,Google,Direct,1
19,CUST4079,Instagram,Paid,1
32,CUST4833,Facebook,Organic,0
35,CUST1391,Instagram,Organic,1
12,CUST1295,YouTube,Organic,0
6,CUST4757,Facebook,Paid,1
46,CUST3549,Facebook,Email,1
45,CUST1567,Instagram,Email,1
49,CUST0057,Facebook,Paid,1
19,CUST3014,Facebook,Email,1
18,CUST4770,Google,Direct,1
35,CUST3800,Facebook,Referral,1
28,CUST0234,Instagram,Organic,0
48,CUST3881,YouTube,Email,1
23,CUST2855,Google,Direct,0
7,CUST3702,Google,Direct,1
20,CUST4658,YouTube,Organic,1
54,CUST2624,Google,Direct,0
54,CUST1989,Facebook,Email,0
36,CUST0730,Google,Direct,1
12,CUST4926,YouTube,Organic,0
32,CUST0449,YouTube,Organic,0
23,CUST1102,Instagram,Organic,1
57,CUST1847,Google,Direct,1
48,CUST3130,YouTube,Referral,0
31,CUST4818,Google,Direct,1
22,CUST4781,YouTube,Organic,1
50,CUST2016,YouTube,Email,1
28,CUST3857,Facebook,Social,1
19,CUST4503,Google,Direct,1
8,CUST4937,Facebook,Referral,0
36,CUST0272,Facebook,Email,0
34,CUST0571,Google,Referral,1
48,CUST0259,Google,Referral,1
26,CUST4555,Google,Direct,0
14,CUST3805,YouTube,Organic,1
6,CUST0685,Google,Referral,1
52,CUST2588,YouTube,Email,0
51,CUST0312,YouTube,Paid,0
41,CUST3919,Instagram,Organic,0
10,CUST4097,Google,Social,0
59,CUST3424,YouTube,Organic,1
6,CUST1922,Google,Referral,0
12,CUST4080,YouTube,Paid,0
14,CUST4688,Instagram,Paid,1
8,CUST3369,Facebook,Social,0
59,CUST4063,Google,Referral,0
10,CUST2158,YouTube,Social,0
26,CUST1762,YouTube,Organic,0
41,CUST1278,Google,Direct,0
43,CUST2802,Google,Direct,1
6,CUST1637,Google,Direct,0
16,CUST0773,Facebook,Social,1
4,CUST2551,YouTube,Referral,0
16,CUST3632,YouTube,Social,0
19,CUST0138,Google,Email,1
36,CUST2938,YouTube,Referral,1
9,CUST2186,Instagram,Organic,1
34,CUST3752,Google,Direct,0
24,CUST4102,Google,Social,1
39,CUST4763,YouTube,Email,0
2,CUST4824,Instagram,Email,1
24,CUST0791,Google,Direct,0
1,CUST4863,Facebook,Social,0
16,CUST3050,YouTube,Paid,0
20,CUST4390,Facebook,Email,1
20,CUST2569,YouTube,Paid,1
2,CUST3816,YouTube,Social,1
19,CUST3443,Instagram,Email,1
25,CUST1946,YouTube,Paid,1
49,CUST2488,Instagram,Social,1
57,CUST3010,Instagram,Referral,1
39,CUST1493,Facebook,Organic,0
43,CUST0832,Facebook,Referral,1
28,CUST1032,Instagram,Paid,1
46,CUST1872,Facebook,Email,1
45,CUST2527,Google,Direct,1
60,CUST3090,Google,Direct,0
22,CUST3185,Facebook,Referral,1
30,CUST1225,Google,Paid,0
40,CUST0753,Instagram,Social,0
27,CUST3680,Facebook,Social,1
39,CUST0451,Google,Email,1
15,CUST0472,YouTube,Social,0
12,CUST3251,Facebook,Organic,1
35,CUST3310,Facebook,Social,0
12,CUST0266,Instagram,Referral,1
8,CUST0858,YouTube,Referral,0
46,CUST3938,Google,Email,0
55,CUST0391,Google,Email,1
58,CUST0231,Facebook,Social,0
59,CUST2845,Facebook,Paid,0
46,CUST0666,YouTube,Paid,1
53,CUST1962,YouTube,Organic,0
57,CUST2369,Google,Email,1
42,CUST2620,Facebook,Paid,1
58,CUST0999,Facebook,Email,0
11,CUST3526,Facebook,Paid,1
29,CUST2063,Facebook,Referral,0
40,CUST0461,Instagram,Social,1
36,CUST0138,YouTube,Email,1
4,CUST2105,YouTube,Social,1
26,CUST2969,Facebook,Organic,1
32,CUST3065,Google,Direct,0
48,CUST1994,Facebook,Organic,0
5,CUST2081,Facebook,Email,1
53,CUST3084,Facebook,Email,0
17,CUST1684,Instagram,Referral,0
14,CUST2416,YouTube,Referral,1
55,CUST2371,Instagram,Paid,1
48,CUST0417,Facebook,Organic,0
58,CUST2989,Instagram,Paid,1
27,CUST2453,Google,Direct,1
37,CUST1902,Instagram,Social,1
47,CUST0338,YouTube,Referral,0
19,CUST3589,YouTube,Paid,1
59,CUST2626,YouTube,Social,0
60,CUST3499,Facebook,Organic,1
9,CUST4650,Instagram,Organic,0
47,CUST1933,Google,Referral,1
31,CUST3791,Facebook,Social,1
47,CUST3690,Google,Direct,1
34,CUST1038,YouTube,Paid,0
46,CUST1879,Google,Direct,0
37,CUST3017,Google,Direct,0
6,CUST0113,Google,Email,1
26,CUST2292,YouTube,Referral,1
33,CUST4644,Google,Direct,0
22,CUST3507,Google,Referral,0
46,CUST3905,YouTube,Organic,0
4,CUST0795,Instagram,Organic,0
18,CUST1217,Facebook,Paid,0
38,CUST4498,Facebook,Email,1
34,CUST4211,Instagram,Social,0
14,CUST4569,Instagram,Organic,1
37,CUST0198,Google,Social,0
51,CUST0768,YouTube,Social,1
37,CUST3764,YouTube,Paid,0
21,CUST2891,YouTube,Email,0
26,CUST1517,Facebook,Email,1
20,CUST4855,Facebook,Organic,1
29,CUST3868,Google,Direct,1
46,CUST2988,YouTube,Email,1
6,CUST1248,Google,Paid,0
59,CUST2288,Google,Direct,0
3,CUST3323,Facebook,Paid,0
39,CUST1995,Google,Direct,0
40,CUST0636,Google,Direct,1
45,CUST0384,Facebook,Referral,1
23,CUST4399,Google,Social,0
54,CUST1718,Google,Social,1
22,CUST1543,Google,Direct,1
10,CUST4741,Facebook,Paid,1
55,CUST4313,Instagram,Paid,1
31,CUST4443,YouTube,Organic,1
51,CUST2439,Instagram,Paid,1
26,CUST1591,Google,Direct,0
50,CUST4587,Instagram,Referral,0
31,CUST2710,YouTube,Organic,1
31,CUST2302,Google,Email,0
10,CUST3970,Google,Email,1
35,CUST0398,YouTube,Organic,0
58,CUST2841,Google,Organic,0
3,CUST2173,Facebook,Referral,0
17,CUST1410,Google,Direct,0
16,CUST0021,Instagram,Organic,1
18,CUST4656,Google,Organic,0
13,CUST3008,Facebook,Referral,0
40,CUST3821,Facebook,Email,0
54,CUST2426,Instagram,Paid,0
2,CUST0401,Instagram,Referral,1
26,CUST1996,Instagram,Referral,0
53,CUST2189,Google,Social,0
55,CUST1568,YouTube,Email,1
59,CUST4695,Instagram,Referral,1
39,CUST3972,Instagram,Organic,0
25,CUST0917,Instagram,Paid,1
59,CUST4843,Instagram,Paid,0
45,CUST2635,Google,Referral,0
46,CUST3243,Instagram,Paid,0
33,CUST1474,YouTube,Social,0
37,CUST3048,Google,Direct,1
58,CUST1842,Google,Paid,1
51,CUST3829,Facebook,Email,1
43,CUST0165,Google,Organic,1
10,CUST1432,Instagram,Social,1
17,CUST3013,Instagram,Organic,0
1,CUST4504,YouTube,Email,1
52,CUST1791,Facebook,Organic,0
27,CUST0626,Instagram,Organic,0
28,CUST1161,Google,Email,1
27,CUST2986,Facebook,Social,1
6,CUST0185,Facebook,Paid,1
29,CUST2168,Google,Direct,0
15,CUST3964,YouTube,Social,1
20,CUST3013,Facebook,Social,1
9,CUST2494,Instagram,Organic,1
52,CUST3373,YouTube,Social,1
12,CUST0756,YouTube,Organic,0
29,CUST4141,YouTube,Paid,0
30,CUST0432,Google,Direct,1
56,CUST0326,Facebook,Social,0
39,CUST2026,Google,Email,1
17,CUST3239,Google,Email,1
4,CUST4896,Google,Referral,1
37,CUST0206,Instagram,Organic,0
22,CUST1902,Instagram,Email,1
5,CUST0434,Facebook,Paid,1
13,CUST1634,Google,Email,0
16,CUST3569,YouTube,Social,0
54,CUST3927,Instagram,Referral,1
35,CUST0818,Facebook,Paid,1
15,CUST3511,YouTube,Paid,0
35,CUST4046,YouTube,Paid,0
21,CUST0301,Google,Organic,1
10,CUST1945,Instagram,Social,0
23,CUST4591,Google,Email,0
13,CUST1286,Google,Direct,0
56,CUST0588,Facebook,Paid,1
3,CUST0600,Google,Referral,0
9,CUST3736,YouTube,Paid,1
49,CUST2304,Facebook,Paid,1
19,CUST0340,Facebook,Paid,0
29,CUST0266,Google,Direct,1
41,CUST0115,YouTube,Paid,0
45,CUST0380,Google,Social,0
25,CUST2954,Google,Direct,0
15,CUST4014,Instagram,Paid,1
13,CUST1875,Google,Email,0
53,CUST2270,Google,Organic,1
11,CUST4787,Facebook,Organic,1
46,CUST4740,Facebook,Email,1
9,CUST0125,YouTube,Referral,0
49,CUST0928,Google,Email,0
32,CUST2497,Google,Email,0
39,CUST3045,Instagram,Referral,0
32,CUST3402,Facebook,Social,0
49,CUST4477,Instagram,Referral,1
50,CUST3325,Instagram,Paid,1
44,CUST4848,Instagram,Referral,0
7,CUST4039,Facebook,Referral,0
57,CUST1756,Google,Organic,1
34,CUST3727,Google,Direct,0
38,CUST0046,Instagram,Organic,1
34,CUST4443,YouTube,Organic,1
20,CUST3039,Instagram,Paid,1
46,CUST2133,Google,Social,0
7,CUST4674,YouTube,Social,1
47,CUST0622,Instagram,Social,1
36,CUST3715,Google,Direct,1
53,CUST3451,Facebook,Email,0
58,CUST0222,Instagram,Paid,1
52,CUST0027,Facebook,Email,1
32,CUST2156,YouTube,Email,0
6,CUST4653,YouTube,Referral,1
11,CUST3088,Google,Direct,0
31,CUST1693,Google,Email,1
23,CUST1669,Instagram,Organic,1
26,CUST3614,YouTube,Referral,0
51,CUST2980,Google,Social,0
9,CUST2641,YouTube,Paid,0
35,CUST0364,Facebook,Email,0
3,CUST3471,Facebook,Referral,1
1,CUST1250,YouTube,Paid,0
56,CUST0258,Google,Paid,0
16,CUST4727,YouTube,Social,1
10,CUST2017,YouTube,Social,1
12,CUST4697,Google,Direct,1
29,CUST2394,YouTube,Social,0
18,CUST3439,Instagram,Referral,0
38,CUST1813,YouTube,Social,1
43,CUST2226,Instagram,Email,0
7,CUST3544,YouTube,Organic,1
28,CUST3323,YouTube,Email,0
58,CUST4909,Facebook,Paid,1
23,CUST0034,YouTube,Referral,1
57,CUST0105,YouTube,Social,0
8,CUST3509,Facebook,Organic,0
34,CUST3753,Facebook,Email,1
18,CUST4440,Instagram,Email,0
47,CUST0070,Google,Direct,0
37,CUST2418,Facebook,Email,0
60,CUST0580,YouTube,Organic,1
18,CUST2238,Google,Social,0
30,CUST4192,YouTube,Paid,0
46,CUST1677,Google,Referral,1
32,CUST4468,Facebook,Referral,0
10,CUST3369,Instagram,Email,0
2,CUST1007,Facebook,Social,0
27,CUST4153,Instagram,Referral,1
19,CUST1481,Instagram,Social,0
40,CUST0754,YouTube,Organic,0
26,CUST1979,Google,Direct,0
1,CUST2007,YouTube,Organic,1
1,CUST4458,YouTube,Organic,0
23,CUST0200,YouTube,Paid,1
4,CUST2209,Facebook,Referral,0
33,CUST0842,Google,Direct,0
5,CUST4382,Google,Direct,0
47,CUST0095,Google,Direct,0
24,CUST0575,Google,Direct,0
46,CUST1705,Google,Organic,0
29,CUST3001,YouTube,Organic,0
22,CUST3831,Google,Organic,1
60,CUST0702,Google,Email,0
60,CUST3770,Google,Direct,0
37,CUST0565,Instagram,Referral,0
33,CUST4200,Google,Email,1
37,CUST3819,YouTube,Referral,1
56,CUST1175,YouTube,Social,0
23,CUST3678,Google,Email,0
44,CUST1590,YouTube,Referral,1
22,CUST2292,YouTube,Social,1
11,CUST0844,YouTube,Referral,1
28,CUST2552,Instagram,Email,1
56,CUST3034,Instagram,Organic,0
35,CUST2885,YouTube,Paid,1
50,CUST0969,YouTube,Email,1
2,CUST3940,Google,Paid,0
31,CUST2168,Facebook,Social,1
52,CUST1125,Instagram,Social,1
26,CUST3341,YouTube,Social,0
12,CUST3838,Google,Direct,0
13,CUST2701,Google,Direct,1
38,CUST2533,Google,Paid,0
56,CUST2685,Facebook,Paid,1
43,CUST2810,Google,Direct,0
20,CUST3783,YouTube,Social,0
6,CUST3173,YouTube,Referral,1
32,CUST3333,Instagram,Email,1
37,CUST3538,YouTube,Social,0
23,CUST3334,Google,Direct,0
4,CUST0298,Google,Paid,0
1,CUST1133,Google,Referral,0
32,CUST1516,Facebook,Organic,0
3,CUST1787,Instagram,Organic,0
7,CUST1930,Instagram,Referral,1
35,CUST3881,Facebook,Social,1
39,CUST1125,Instagram,Referral,1
5,CUST4485,Google,Direct,0
5,CUST0476,Google,Paid,1
2,CUST0029,YouTube,Organic,1
21,CUST4861,Facebook,Organic,1
31,CUST2956,Facebook,Social,0
50,CUST1781,Instagram,Paid,1
50,CUST4500,Google,Social,0
11,CUST1674,Google,Referral,0
10,CUST1368,YouTube,Paid,1
17,CUST2714,Facebook,Social,1
27,CUST2738,YouTube,Social,1
56,CUST1186,Google,Direct,0
59,CUST4832,Instagram,Email,1
30,CUST0132,Facebook,Referral,1
2,CUST4478,Instagram,Organic,1
17,CUST2038,Google,Social,0
37,CUST4991,Google,Social,0
11,CUST3278,Google,Social,0
47,CUST4125,Instagram,Email,0
35,CUST1345,YouTube,Referral,1
39,CUST3672,Google,Referral,1
53,CUST4103,YouTube,Email,1
36,CUST4209,Google,Organic,0
55,CUST0814,Instagram,Organic,0
29,CUST3945,Google,Referral,1
24,CUST3361,Google,Direct,1
30,CUST4585,Google,Paid,0
40,CUST3156,Google,Direct,1
35,CUST3019,Facebook,Paid,1
48,CUST0702,Google,Direct,0
48,CUST2487,YouTube,Paid,1
25,CUST3609,Google,Direct,1
