Transaction_ID,Customer_ID,Product_ID,Total_Price,Quantity,transaction_date,payment_method
TX0886_4,CUST1250,PRD006,498,2,6/28/2024,Cash
TX0886_5,CUST1250,PRD019,399,1,7/16/2024,PayPal
TX0887_1,CUST1252,PRD036,4396,4,7/28/2024,Credit Card
TX0888_1,CUST1253,PRD035,2598,2,6/19/2024,Credit Card
TX0888_2,CUST1253,PRD035,1299,1,7/27/2024,Cash
TX0888_3,CUST1253,PRD015,2798,2,7/6/2024,Credit Card
TX0888_4,CUST1253,PRD036,3297,3,7/1/2024,PayPal
TX0889_1,CUST1255,PRD016,987,3,7/9/2024,Cash
TX0889_2,CUST1255,PRD011,398,2,7/16/2024,Apple Pay
TX0889_3,CUST1255,PRD036,4396,4,6/18/2024,PayPal
TX0889_4,CUST1255,PRD005,299,1,7/3/2024,Apple Pay
TX0890_1,CUST1256,PRD017,89,1,6/19/2024,PayPal
TX0890_2,CUST1256,PRD035,2598,2,7/16/2024,Cash
TX0891_1,CUST1258,PRD027,1196,4,6/8/2024,PayPal
TX0892_1,CUST1259,PRD023,4197,3,6/17/2024,Bank Transfer
TX0892_2,CUST1259,PRD005,1196,4,7/2/2024,Bank Transfer
TX0892_3,CUST1259,PRD003,2995,5,7/6/2024,Cash
TX0892_4,CUST1259,PRD031,5995,5,6/14/2024,Cash
TX0893_1,CUST1260,PRD032,2397,3,6/3/2024,Cash
TX0894_1,CUST1261,PRD006,1245,5,6/4/2024,Cash
TX0894_2,CUST1261,PRD002,3196,4,7/26/2024,PayPal
TX0894_3,CUST1261,PRD023,5596,4,7/10/2024,PayPal
TX0894_4,CUST1261,PRD032,2397,3,7/17/2024,Apple Pay
TX0894_5,CUST1261,PRD034,2596,4,7/14/2024,Credit Card
TX0895_1,CUST1263,PRD004,9995,5,6/6/2024,PayPal
TX0896_1,CUST1264,PRD019,798,2,6/25/2024,Credit Card
TX0896_2,CUST1264,PRD022,3598,2,6/14/2024,PayPal
TX0896_3,CUST1264,PRD034,649,1,6/13/2024,Bank Transfer
TX0896_4,CUST1264,PRD024,895,5,6/13/2024,Credit Card
TX0896_5,CUST1264,PRD028,2995,5,6/27/2024,Apple Pay
TX0897_1,CUST1265,PRD022,8995,5,6/18/2024,Credit Card
TX0898_1,CUST1266,PRD030,2097,3,7/7/2024,Apple Pay
TX0899_1,CUST1268,PRD004,1999,1,7/1/2024,Apple Pay
TX0899_2,CUST1268,PRD020,1998,2,6/18/2024,Credit Card
TX0899_3,CUST1268,PRD016,1316,4,6/25/2024,Apple Pay
TX0899_4,CUST1268,PRD035,2598,2,6/27/2024,Cash
TX0899_5,CUST1268,PRD025,4495,5,7/4/2024,PayPal
TX0900_1,CUST1269,PRD014,3597,3,6/10/2024,Cash
TX0900_2,CUST1269,PRD011,995,5,7/24/2024,Cash
TX0900_3,CUST1269,PRD028,2396,4,7/15/2024,Apple Pay
TX0900_4,CUST1269,PRD034,1298,2,6/28/2024,Apple Pay
TX0900_5,CUST1269,PRD015,2798,2,6/1/2024,PayPal
TX0901_1,CUST1270,PRD002,2397,3,7/12/2024,PayPal
TX0901_2,CUST1270,PRD015,1399,1,7/29/2024,Credit Card
TX0902_1,CUST1272,PRD001,1998,2,7/10/2024,Credit Card
TX0903_1,CUST1273,PRD015,4197,3,7/31/2024,Cash
TX0903_2,CUST1273,PRD027,299,1,6/7/2024,PayPal
TX0903_3,CUST1273,PRD023,1399,1,7/1/2024,Cash
TX0903_4,CUST1273,PRD009,3745,5,6/3/2024,Cash
TX0903_5,CUST1273,PRD001,4995,5,6/3/2024,PayPal
TX0904_1,CUST1274,PRD034,1298,2,7/17/2024,Bank Transfer
TX0904_2,CUST1274,PRD033,4497,3,7/28/2024,PayPal
TX0904_3,CUST1274,PRD012,1499,1,6/29/2024,PayPal
TX0904_4,CUST1274,PRD020,999,1,6/15/2024,Bank Transfer
TX0904_5,CUST1274,PRD009,2996,4,6/10/2024,Credit Card
TX0905_1,CUST1276,PRD006,498,2,6/13/2024,Bank Transfer
TX0905_2,CUST1276,PRD011,597,3,6/25/2024,Apple Pay
TX0906_1,CUST1278,PRD002,799,1,7/25/2024,Cash
TX0906_2,CUST1278,PRD030,3495,5,7/4/2024,Apple Pay
TX0906_3,CUST1278,PRD024,179,1,7/2/2024,Cash
TX0906_4,CUST1278,PRD006,1245,5,7/11/2024,Apple Pay
TX0907_1,CUST1280,PRD003,2396,4,7/25/2024,Bank Transfer
TX0907_2,CUST1280,PRD032,799,1,6/7/2024,Cash
TX0907_3,CUST1280,PRD014,2398,2,6/21/2024,Cash
TX0908_1,CUST1281,PRD030,699,1,6/28/2024,Bank Transfer
TX0909_1,CUST1282,PRD023,2798,2,6/27/2024,Cash
TX0909_2,CUST1282,PRD022,7196,4,6/17/2024,Cash
TX0909_3,CUST1282,PRD015,6995,5,7/8/2024,Credit Card
TX0909_4,CUST1282,PRD007,3996,4,6/29/2024,Apple Pay
TX0909_5,CUST1282,PRD034,1947,3,6/23/2024,PayPal
TX0910_1,CUST1283,PRD031,1199,1,7/19/2024,Cash
TX0911_1,CUST1284,PRD003,1797,3,7/19/2024,Cash
TX0911_2,CUST1284,PRD036,5495,5,6/12/2024,Apple Pay
TX0911_3,CUST1284,PRD019,399,1,6/12/2024,Apple Pay
TX0911_4,CUST1284,PRD025,4495,5,7/4/2024,Credit Card
TX0912_1,CUST1285,PRD011,995,5,7/4/2024,Bank Transfer
TX0912_2,CUST1285,PRD026,2547,3,6/24/2024,Apple Pay
TX0913_1,CUST1286,PRD018,7596,4,7/10/2024,Apple Pay
TX0913_2,CUST1286,PRD023,2798,2,7/6/2024,PayPal
TX0914_1,CUST1287,PRD001,4995,5,6/5/2024,Bank Transfer
TX0915_1,CUST1288,PRD021,1996,4,7/11/2024,Cash
TX0916_1,CUST1289,PRD018,7596,4,6/25/2024,PayPal
TX0916_2,CUST1289,PRD003,2396,4,6/28/2024,Apple Pay
TX0916_3,CUST1289,PRD012,2998,2,6/18/2024,Cash
TX0916_4,CUST1289,PRD001,4995,5,6/13/2024,Cash
TX0916_5,CUST1289,PRD004,1999,1,7/4/2024,Credit Card
TX0917_1,CUST1290,PRD004,3998,2,6/10/2024,PayPal
TX0918_1,CUST1292,PRD029,596,4,7/21/2024,Bank Transfer
TX0918_2,CUST1292,PRD026,4245,5,6/10/2024,Cash
TX0918_3,CUST1292,PRD026,2547,3,7/5/2024,Bank Transfer
TX0918_4,CUST1292,PRD014,2398,2,6/23/2024,Credit Card
TX0918_5,CUST1292,PRD009,1498,2,6/4/2024,PayPal
TX0919_1,CUST1293,PRD003,599,1,6/14/2024,Credit Card
TX0919_2,CUST1293,PRD015,5596,4,7/16/2024,Cash
TX0919_3,CUST1293,PRD012,7495,5,6/15/2024,Bank Transfer
TX0920_1,CUST1295,PRD023,2798,2,7/7/2024,Bank Transfer
TX0920_2,CUST1295,PRD025,4495,5,7/9/2024,Bank Transfer
TX0921_1,CUST1296,PRD015,2798,2,6/28/2024,Credit Card
TX0921_2,CUST1296,PRD009,749,1,7/27/2024,Credit Card
TX0922_1,CUST1297,PRD005,299,1,6/7/2024,Credit Card
TX0922_2,CUST1297,PRD001,2997,3,6/7/2024,Credit Card
TX0922_3,CUST1297,PRD027,598,2,7/17/2024,Cash
TX0922_4,CUST1297,PRD036,4396,4,6/16/2024,Credit Card
TX0923_1,CUST1298,PRD032,1598,2,6/15/2024,Credit Card
TX0923_2,CUST1298,PRD011,995,5,7/15/2024,PayPal
TX0924_1,CUST1299,PRD020,2997,3,7/9/2024,Cash
TX0925_1,CUST1300,PRD033,2998,2,6/29/2024,PayPal
TX0925_2,CUST1300,PRD028,599,1,7/8/2024,Cash
TX0925_3,CUST1300,PRD005,299,1,6/19/2024,Credit Card
TX0925_4,CUST1300,PRD017,89,1,7/16/2024,Cash
TX0926_1,CUST1301,PRD027,598,2,6/7/2024,Cash
TX0926_2,CUST1301,PRD016,1316,4,7/14/2024,Credit Card
TX0926_3,CUST1301,PRD013,5196,4,6/30/2024,Credit Card
TX0926_4,CUST1301,PRD026,4245,5,6/12/2024,PayPal
TX0926_5,CUST1301,PRD011,597,3,7/2/2024,Bank Transfer
TX0927_1,CUST1304,PRD022,8995,5,7/6/2024,Bank Transfer
TX0927_2,CUST1304,PRD001,1998,2,7/30/2024,PayPal
TX0927_3,CUST1304,PRD035,3897,3,7/17/2024,Apple Pay
TX0928_1,CUST1308,PRD025,1798,2,7/12/2024,Credit Card
TX0928_2,CUST1308,PRD008,3596,4,7/25/2024,PayPal
TX0928_3,CUST1308,PRD033,4497,3,6/11/2024,Apple Pay
TX0928_4,CUST1308,PRD014,2398,2,7/16/2024,Cash
TX0928_5,CUST1308,PRD031,3597,3,7/23/2024,Credit Card
TX0929_1,CUST1310,PRD003,1797,3,7/1/2024,Apple Pay
TX0929_2,CUST1310,PRD032,1598,2,6/14/2024,Credit Card
TX0929_3,CUST1310,PRD018,7596,4,7/1/2024,Credit Card
TX0929_4,CUST1310,PRD028,1198,2,7/25/2024,Cash
TX0929_5,CUST1310,PRD016,329,1,7/5/2024,PayPal
TX0930_1,CUST1312,PRD005,1495,5,6/21/2024,Cash
TX0930_2,CUST1312,PRD018,1899,1,6/7/2024,Apple Pay
TX0930_3,CUST1312,PRD028,1198,2,7/22/2024,Apple Pay
TX0930_4,CUST1312,PRD022,5397,3,6/21/2024,Cash
TX0931_1,CUST1314,PRD002,799,1,7/4/2024,PayPal
TX0932_1,CUST1315,PRD017,445,5,7/6/2024,Apple Pay
TX0933_1,CUST1316,PRD002,1598,2,6/11/2024,PayPal
TX0933_2,CUST1316,PRD011,199,1,6/21/2024,PayPal
TX0933_3,CUST1316,PRD001,1998,2,7/31/2024,PayPal
TX0933_4,CUST1316,PRD002,3995,5,7/10/2024,Bank Transfer
TX0934_1,CUST1317,PRD019,399,1,6/3/2024,PayPal
TX0934_2,CUST1317,PRD010,1396,4,6/24/2024,Apple Pay
TX0935_1,CUST1318,PRD034,3245,5,6/30/2024,Cash
TX0936_1,CUST1319,PRD030,2097,3,7/26/2024,Credit Card
TX0936_2,CUST1319,PRD018,9495,5,7/21/2024,PayPal
TX0936_3,CUST1319,PRD016,987,3,7/13/2024,PayPal
TX0936_4,CUST1319,PRD019,1596,4,6/4/2024,PayPal
TX0937_1,CUST1321,PRD035,5196,4,6/5/2024,PayPal
TX0937_2,CUST1321,PRD029,447,3,7/15/2024,Bank Transfer
TX0937_3,CUST1321,PRD011,995,5,6/29/2024,PayPal
TX0938_1,CUST1322,PRD018,9495,5,7/15/2024,Credit Card
TX0939_1,CUST1326,PRD023,4197,3,6/13/2024,Bank Transfer
TX0939_2,CUST1326,PRD020,3996,4,7/29/2024,Cash
TX0939_3,CUST1326,PRD036,2198,2,7/6/2024,PayPal
TX0939_4,CUST1326,PRD004,7996,4,6/22/2024,Credit Card
TX0940_1,CUST1327,PRD016,1645,5,6/4/2024,Cash
TX0940_2,CUST1327,PRD013,1299,1,6/23/2024,Bank Transfer
TX0940_3,CUST1327,PRD009,749,1,7/6/2024,Bank Transfer
TX0940_4,CUST1327,PRD008,2697,3,6/4/2024,Credit Card
TX0941_1,CUST1328,PRD034,3245,5,6/23/2024,PayPal
TX0941_2,CUST1328,PRD017,89,1,7/19/2024,PayPal
TX0941_3,CUST1328,PRD034,649,1,7/19/2024,Bank Transfer
TX0942_1,CUST1329,PRD021,998,2,7/18/2024,PayPal
TX0942_2,CUST1329,PRD007,4995,5,6/27/2024,Cash
TX0943_1,CUST1332,PRD013,6495,5,7/23/2024,PayPal
TX0944_1,CUST1333,PRD026,849,1,6/21/2024,Credit Card
TX0945_1,CUST1334,PRD024,537,3,7/31/2024,PayPal
TX0945_2,CUST1334,PRD010,698,2,7/28/2024,PayPal
TX0945_3,CUST1334,PRD017,178,2,7/25/2024,Bank Transfer
TX0945_4,CUST1334,PRD021,1497,3,6/21/2024,Bank Transfer
TX0945_5,CUST1334,PRD006,498,2,6/16/2024,Bank Transfer
TX0946_1,CUST1335,PRD036,3297,3,7/9/2024,Cash
TX0946_2,CUST1335,PRD025,899,1,6/23/2024,Credit Card
TX0946_3,CUST1335,PRD022,1799,1,7/31/2024,Cash
TX0947_1,CUST1337,PRD020,4995,5,7/18/2024,Bank Transfer
TX0947_2,CUST1337,PRD017,445,5,6/9/2024,Cash
TX0947_3,CUST1337,PRD008,899,1,6/27/2024,Bank Transfer
TX0947_4,CUST1337,PRD031,2398,2,6/18/2024,Bank Transfer
TX0948_1,CUST1338,PRD010,349,1,7/5/2024,PayPal
TX0948_2,CUST1338,PRD035,6495,5,7/6/2024,Bank Transfer
TX0949_1,CUST1339,PRD021,1996,4,7/14/2024,Apple Pay
TX0949_2,CUST1339,PRD027,897,3,7/19/2024,Bank Transfer
TX0949_3,CUST1339,PRD035,2598,2,6/19/2024,PayPal
TX0949_4,CUST1339,PRD027,299,1,7/14/2024,PayPal
TX0949_5,CUST1339,PRD022,5397,3,7/30/2024,Cash
TX0950_1,CUST1340,PRD014,4796,4,6/24/2024,Bank Transfer
TX0950_2,CUST1340,PRD012,1499,1,6/7/2024,Credit Card
TX0951_1,CUST1341,PRD026,4245,5,7/22/2024,Cash
TX0951_2,CUST1341,PRD020,3996,4,7/21/2024,Cash
TX0952_1,CUST1343,PRD011,398,2,6/13/2024,Bank Transfer
TX0952_2,CUST1343,PRD004,9995,5,6/12/2024,Apple Pay
TX0953_1,CUST1344,PRD007,3996,4,6/17/2024,Bank Transfer
TX0953_2,CUST1344,PRD010,1047,3,6/30/2024,Apple Pay
TX0953_3,CUST1344,PRD025,2697,3,7/11/2024,Apple Pay
TX0953_4,CUST1344,PRD014,2398,2,7/18/2024,PayPal
TX0953_5,CUST1344,PRD005,299,1,7/10/2024,Credit Card
TX0954_1,CUST1346,PRD019,1197,3,7/2/2024,Credit Card
TX0954_2,CUST1346,PRD014,4796,4,6/13/2024,Bank Transfer
TX0954_3,CUST1346,PRD015,6995,5,6/17/2024,PayPal
TX0955_1,CUST1347,PRD018,1899,1,6/2/2024,Credit Card
TX0955_2,CUST1347,PRD014,2398,2,6/17/2024,Credit Card
TX0956_1,CUST1349,PRD007,3996,4,7/7/2024,PayPal
TX0956_2,CUST1349,PRD034,1298,2,7/30/2024,Bank Transfer
TX0956_3,CUST1349,PRD034,649,1,7/1/2024,PayPal
TX0956_4,CUST1349,PRD006,747,3,7/6/2024,Apple Pay
TX0956_5,CUST1349,PRD020,1998,2,6/26/2024,Cash
TX0957_1,CUST1350,PRD018,1899,1,6/28/2024,Credit Card
TX0958_1,CUST1351,PRD022,7196,4,7/10/2024,Apple Pay
TX0959_1,CUST1352,PRD006,498,2,7/23/2024,PayPal
TX0959_2,CUST1352,PRD005,897,3,7/22/2024,Bank Transfer
TX0960_1,CUST1353,PRD017,178,2,6/30/2024,Credit Card
TX0960_2,CUST1353,PRD019,1197,3,7/23/2024,Cash
TX0961_1,CUST1354,PRD009,1498,2,6/7/2024,Cash
TX0962_1,CUST1355,PRD022,7196,4,6/20/2024,PayPal
TX0963_1,CUST1356,PRD011,796,4,6/29/2024,Cash
TX0963_2,CUST1356,PRD017,267,3,6/1/2024,PayPal
TX0963_3,CUST1356,PRD023,5596,4,7/26/2024,Cash
TX0963_4,CUST1356,PRD018,1899,1,6/18/2024,Cash
TX0963_5,CUST1356,PRD016,329,1,7/25/2024,PayPal
TX0964_1,CUST1357,PRD016,1316,4,6/19/2024,PayPal
TX0964_2,CUST1357,PRD030,2796,4,6/11/2024,Cash
TX0965_1,CUST1359,PRD019,798,2,6/25/2024,Bank Transfer
TX0966_1,CUST1361,PRD014,1199,1,6/5/2024,PayPal
TX0966_2,CUST1361,PRD023,6995,5,6/27/2024,Apple Pay
TX0966_3,CUST1361,PRD027,299,1,7/14/2024,Cash
TX0966_4,CUST1361,PRD014,5995,5,7/19/2024,Bank Transfer
TX0966_5,CUST1361,PRD022,3598,2,6/1/2024,Apple Pay
TX0967_1,CUST1362,PRD030,2097,3,7/26/2024,PayPal
TX0968_1,CUST1363,PRD030,2097,3,6/25/2024,PayPal
TX0969_1,CUST1364,PRD009,1498,2,6/15/2024,PayPal
TX0969_2,CUST1364,PRD019,1596,4,6/7/2024,Apple Pay
TX0969_3,CUST1364,PRD005,598,2,6/14/2024,Apple Pay
TX0970_1,CUST1365,PRD015,6995,5,6/1/2024,Cash
TX0970_2,CUST1365,PRD028,599,1,7/19/2024,Cash
TX0970_3,CUST1365,PRD002,3196,4,6/14/2024,PayPal
TX0970_4,CUST1365,PRD011,199,1,7/24/2024,Bank Transfer
TX0971_1,CUST1366,PRD024,358,2,7/19/2024,Cash
TX0971_2,CUST1366,PRD013,2598,2,7/17/2024,Credit Card
TX0971_3,CUST1366,PRD018,9495,5,7/13/2024,Bank Transfer
TX0971_4,CUST1366,PRD018,7596,4,7/21/2024,Credit Card
TX0971_5,CUST1366,PRD001,2997,3,6/12/2024,Cash
TX0972_1,CUST1367,PRD017,89,1,7/31/2024,Cash
TX0972_2,CUST1367,PRD013,1299,1,7/1/2024,PayPal
TX0973_1,CUST1368,PRD021,998,2,6/30/2024,PayPal
TX0973_2,CUST1368,PRD027,598,2,7/7/2024,Credit Card
TX0973_3,CUST1368,PRD001,1998,2,6/17/2024,Apple Pay
TX0973_4,CUST1368,PRD029,149,1,6/26/2024,Cash
TX0974_1,CUST1371,PRD030,3495,5,7/23/2024,Bank Transfer
TX0974_2,CUST1371,PRD007,3996,4,7/11/2024,PayPal
TX0974_3,CUST1371,PRD017,356,4,6/17/2024,Apple Pay
TX0974_4,CUST1371,PRD025,3596,4,6/4/2024,Apple Pay
TX0975_1,CUST1372,PRD031,1199,1,7/27/2024,Bank Transfer
TX0975_2,CUST1372,PRD036,4396,4,7/10/2024,Apple Pay
TX0976_1,CUST1373,PRD032,2397,3,6/5/2024,Bank Transfer
TX0976_2,CUST1373,PRD014,3597,3,6/16/2024,Apple Pay
TX0977_1,CUST1375,PRD032,1598,2,7/19/2024,Credit Card
TX0978_1,CUST1376,PRD007,4995,5,6/1/2024,PayPal
TX0979_1,CUST1378,PRD017,267,3,7/20/2024,Bank Transfer
TX0979_2,CUST1378,PRD035,1299,1,6/24/2024,PayPal
TX0979_3,CUST1378,PRD022,5397,3,7/4/2024,Cash
TX0979_4,CUST1378,PRD036,2198,2,7/20/2024,PayPal
TX0979_5,CUST1378,PRD019,798,2,6/29/2024,PayPal
TX0980_1,CUST1380,PRD021,2495,5,6/8/2024,Credit Card
TX0980_2,CUST1380,PRD011,199,1,6/29/2024,Credit Card
TX0980_3,CUST1380,PRD009,2247,3,6/16/2024,Cash
TX0981_1,CUST1382,PRD009,1498,2,7/13/2024,Credit Card
TX0981_2,CUST1382,PRD028,599,1,7/1/2024,PayPal
TX0981_3,CUST1382,PRD001,3996,4,7/14/2024,Cash
TX0982_1,CUST1383,PRD036,5495,5,6/1/2024,Cash
TX0982_2,CUST1383,PRD008,3596,4,6/12/2024,PayPal
TX0983_1,CUST1384,PRD013,1299,1,6/7/2024,Cash
TX0983_2,CUST1384,PRD027,598,2,7/1/2024,Credit Card
TX0984_1,CUST1386,PRD033,1499,1,7/15/2024,Credit Card
TX0984_2,CUST1386,PRD022,7196,4,6/1/2024,Credit Card
TX0985_1,CUST1387,PRD015,2798,2,6/3/2024,Bank Transfer
TX0985_2,CUST1387,PRD015,2798,2,6/5/2024,Apple Pay
TX0985_3,CUST1387,PRD026,3396,4,6/23/2024,Apple Pay
TX0985_4,CUST1387,PRD024,537,3,7/1/2024,Apple Pay
TX0986_1,CUST1389,PRD015,6995,5,7/21/2024,Bank Transfer
TX0986_2,CUST1389,PRD015,5596,4,7/6/2024,Bank Transfer
TX0987_1,CUST1390,PRD005,1495,5,6/21/2024,PayPal
TX0987_2,CUST1390,PRD005,598,2,6/9/2024,Cash
TX0987_3,CUST1390,PRD022,3598,2,7/11/2024,Credit Card
TX0987_4,CUST1390,PRD028,2995,5,6/9/2024,Apple Pay
TX0988_1,CUST1392,PRD026,4245,5,7/29/2024,Cash
TX0988_2,CUST1392,PRD009,2996,4,6/5/2024,Bank Transfer
TX0988_3,CUST1392,PRD001,1998,2,6/14/2024,Bank Transfer
TX0989_1,CUST1394,PRD002,1598,2,6/12/2024,Bank Transfer
TX0989_2,CUST1394,PRD002,1598,2,6/9/2024,Bank Transfer
TX0989_3,CUST1394,PRD025,1798,2,6/1/2024,Bank Transfer
TX0989_4,CUST1394,PRD022,1799,1,7/26/2024,Credit Card
TX0990_1,CUST1395,PRD011,597,3,6/7/2024,Bank Transfer
TX0990_2,CUST1395,PRD011,597,3,7/16/2024,Apple Pay
TX0991_1,CUST1396,PRD011,398,2,6/22/2024,Apple Pay
TX0991_2,CUST1396,PRD009,3745,5,7/6/2024,Bank Transfer
TX0991_3,CUST1396,PRD015,4197,3,7/20/2024,Credit Card
TX0991_4,CUST1396,PRD011,796,4,6/15/2024,Cash
TX0992_1,CUST1397,PRD003,599,1,7/12/2024,Bank Transfer
TX0992_2,CUST1397,PRD016,658,2,6/29/2024,Credit Card
TX0992_3,CUST1397,PRD023,5596,4,6/9/2024,Credit Card
TX0992_4,CUST1397,PRD032,799,1,6/8/2024,PayPal
TX0993_1,CUST1398,PRD003,599,1,7/2/2024,Credit Card
TX0993_2,CUST1398,PRD034,1298,2,6/6/2024,Cash
TX0994_1,CUST1400,PRD001,3996,4,6/8/2024,Bank Transfer
TX0994_2,CUST1400,PRD006,249,1,6/10/2024,Cash
TX0994_3,CUST1400,PRD021,499,1,7/3/2024,Bank Transfer
TX0994_4,CUST1400,PRD022,1799,1,6/23/2024,Cash
TX0995_1,CUST1401,PRD023,6995,5,7/21/2024,Cash
TX0995_2,CUST1401,PRD024,179,1,7/20/2024,Apple Pay
TX0995_3,CUST1401,PRD016,987,3,7/19/2024,PayPal
TX0996_1,CUST1405,PRD020,4995,5,6/20/2024,Cash
TX0997_1,CUST1406,PRD028,2396,4,7/20/2024,Cash
TX0998_1,CUST1407,PRD018,5697,3,7/4/2024,PayPal
TX0998_2,CUST1407,PRD020,4995,5,6/14/2024,PayPal
TX0998_3,CUST1407,PRD002,1598,2,6/3/2024,Cash
TX0998_4,CUST1407,PRD002,799,1,7/16/2024,Credit Card
TX0998_5,CUST1407,PRD013,2598,2,6/8/2024,Cash
TX0999_1,CUST1408,PRD032,1598,2,6/7/2024,Credit Card
TX0999_2,CUST1408,PRD016,658,2,6/8/2024,Credit Card
TX1000_1,CUST1410,PRD035,1299,1,7/16/2024,Cash
TX1000_2,CUST1410,PRD029,298,2,7/17/2024,Cash
TX1001_1,CUST1412,PRD033,2998,2,7/29/2024,Bank Transfer
TX1001_2,CUST1412,PRD024,358,2,6/9/2024,Bank Transfer
TX1002_1,CUST1414,PRD008,1798,2,6/30/2024,PayPal
TX1002_2,CUST1414,PRD008,4495,5,6/10/2024,Apple Pay
TX1003_1,CUST1415,PRD022,8995,5,7/11/2024,Credit Card
TX1003_2,CUST1415,PRD006,996,4,6/24/2024,Apple Pay
TX1004_1,CUST1416,PRD018,1899,1,7/2/2024,Credit Card
TX1004_2,CUST1416,PRD011,597,3,6/21/2024,Bank Transfer
TX1005_1,CUST1419,PRD019,399,1,6/2/2024,Bank Transfer
TX1006_1,CUST1421,PRD016,658,2,6/25/2024,Bank Transfer
TX1006_2,CUST1421,PRD021,1996,4,6/9/2024,Bank Transfer
TX1006_3,CUST1421,PRD009,1498,2,6/30/2024,Bank Transfer
TX1006_4,CUST1421,PRD029,447,3,7/22/2024,Cash
TX1006_5,CUST1421,PRD011,796,4,6/10/2024,Apple Pay
TX1007_1,CUST1422,PRD010,1396,4,6/11/2024,Cash
TX1007_2,CUST1422,PRD001,4995,5,6/29/2024,Bank Transfer
TX1008_1,CUST1424,PRD018,9495,5,7/16/2024,Bank Transfer
TX1008_2,CUST1424,PRD022,3598,2,6/9/2024,PayPal
TX1008_3,CUST1424,PRD033,7495,5,7/29/2024,Bank Transfer
TX1009_1,CUST1425,PRD012,5996,4,6/8/2024,Bank Transfer
TX1010_1,CUST1426,PRD022,3598,2,7/8/2024,Bank Transfer
TX1011_1,CUST1428,PRD009,2996,4,6/14/2024,Credit Card
TX1011_2,CUST1428,PRD033,7495,5,7/7/2024,Credit Card
TX1011_3,CUST1428,PRD004,1999,1,7/6/2024,Bank Transfer
TX1011_4,CUST1428,PRD014,4796,4,6/15/2024,Cash
TX1011_5,CUST1428,PRD007,4995,5,6/23/2024,Cash
TX1012_1,CUST1429,PRD030,3495,5,6/25/2024,PayPal
TX1012_2,CUST1429,PRD021,499,1,7/7/2024,Apple Pay
TX1012_3,CUST1429,PRD029,447,3,6/5/2024,Credit Card
TX1012_4,CUST1429,PRD034,3245,5,6/12/2024,Cash
TX1013_1,CUST1431,PRD014,2398,2,7/31/2024,Apple Pay
TX1013_2,CUST1431,PRD012,2998,2,6/12/2024,PayPal
TX1013_3,CUST1431,PRD033,5996,4,6/20/2024,PayPal
TX1014_1,CUST1432,PRD013,3897,3,7/9/2024,Apple Pay
TX1015_1,CUST1434,PRD009,3745,5,7/9/2024,Cash
TX1015_2,CUST1434,PRD026,2547,3,6/22/2024,PayPal
TX1015_3,CUST1434,PRD001,999,1,7/13/2024,PayPal
TX1016_1,CUST1436,PRD021,2495,5,6/1/2024,PayPal
TX1016_2,CUST1436,PRD015,1399,1,7/20/2024,Cash
TX1016_3,CUST1436,PRD018,5697,3,6/17/2024,Credit Card
TX1016_4,CUST1436,PRD010,349,1,6/5/2024,Bank Transfer
TX1017_1,CUST1437,PRD033,4497,3,7/16/2024,Cash
TX1017_2,CUST1437,PRD012,4497,3,6/8/2024,Apple Pay
TX1018_1,CUST1438,PRD019,798,2,7/19/2024,Cash
TX1019_1,CUST1439,PRD022,5397,3,7/18/2024,Apple Pay
TX1019_2,CUST1439,PRD002,799,1,6/16/2024,Cash
TX1020_1,CUST1442,PRD007,3996,4,6/15/2024,Apple Pay
TX1020_2,CUST1442,PRD004,7996,4,6/26/2024,Apple Pay
TX1020_3,CUST1442,PRD028,1198,2,7/1/2024,Apple Pay
TX1021_1,CUST1443,PRD021,998,2,7/26/2024,Credit Card
TX1021_2,CUST1443,PRD032,799,1,7/21/2024,Apple Pay
TX1021_3,CUST1443,PRD016,987,3,6/30/2024,Apple Pay
TX1021_4,CUST1443,PRD004,3998,2,6/9/2024,Cash
TX1022_1,CUST1444,PRD003,2995,5,6/11/2024,PayPal
TX1022_2,CUST1444,PRD033,2998,2,6/13/2024,Apple Pay
TX1022_3,CUST1444,PRD028,1198,2,7/4/2024,Cash
TX1022_4,CUST1444,PRD019,1995,5,7/24/2024,Cash
TX1022_5,CUST1444,PRD023,2798,2,6/14/2024,Apple Pay
TX1023_1,CUST1446,PRD032,3196,4,6/27/2024,PayPal
TX1023_2,CUST1446,PRD004,9995,5,6/15/2024,Apple Pay
TX1023_3,CUST1446,PRD027,299,1,6/6/2024,Bank Transfer
TX1024_1,CUST1447,PRD026,1698,2,7/6/2024,Bank Transfer
TX1025_1,CUST1448,PRD032,3995,5,6/30/2024,Credit Card
TX1025_2,CUST1448,PRD032,1598,2,7/3/2024,Cash
TX1025_3,CUST1448,PRD034,649,1,6/24/2024,Apple Pay
TX1026_1,CUST1449,PRD016,1645,5,6/28/2024,Bank Transfer
TX1027_1,CUST1450,PRD017,267,3,6/23/2024,Cash
TX1028_1,CUST1453,PRD017,89,1,7/14/2024,PayPal
TX1028_2,CUST1453,PRD028,2995,5,7/21/2024,Bank Transfer
TX1028_3,CUST1453,PRD028,1198,2,6/10/2024,Apple Pay
TX1028_4,CUST1453,PRD033,4497,3,6/14/2024,PayPal
TX1029_1,CUST1454,PRD036,2198,2,6/10/2024,Credit Card
TX1030_1,CUST1456,PRD009,1498,2,6/10/2024,Apple Pay
